caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-01,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,HHBurton,HHBurton,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-02,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,RHJackson,RHJackson,voted with majority or plurality,justice wrote an opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-03,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,WODouglas,WODouglas,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-04,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FFrankfurter,FFrankfurter,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-05,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,SFReed,SFReed,dissent,justice wrote an opinion,conservative,dissent,,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-06,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,HLBlack,HLBlack,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-07,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,WBRutledge,WBRutledge,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-08,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FMurphy,FMurphy,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-01,1946-003-01-01-01-09,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitutional Amendment,Fifth Amendment (due process),,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FMVinson,FMVinson,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-01,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,HHBurton,HHBurton,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-02,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,RHJackson,RHJackson,voted with majority or plurality,justice wrote an opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-03,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,WODouglas,WODouglas,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-04,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FFrankfurter,FFrankfurter,dissent,justice wrote no opinion,conservative,dissent,SFReed,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-05,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,SFReed,SFReed,dissent,justice wrote an opinion,conservative,dissent,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-06,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,HLBlack,HLBlack,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-07,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,WBRutledge,WBRutledge,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-08,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FMurphy,FMurphy,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
1946-003,1946-003-01,1946-003-01-02,1946-003-01-02-01-09,11/18/1946,opinion of the court (orally argued),329 U.S. 29,67 S. Ct. 1,91 L. Ed. 22,1946 U.S. LEXIS 3037,1946,Vinson 1,Vinson,21,CHAMPLIN REFINING CO. v. UNITED STATES ET AL.,11/08/45,10/18/1946,pipe line company,,United States,,appeal,Interstate Commerce Commission,,3-judge district ct heard case,Oklahoma Western U.S. District Court,Oklahoma,Oklahoma Western U.S. District Court,Oklahoma,no mention that dissent occurred,case did not arise on cert or cert not granted,,liberal,no declaration of unconstitutionality,affirmed (includes modified),no unusual disposition specified,no favorable disposition for petitioning party apparent,no determinable alteration of precedent,vote clearly specified,federal and some few state regulation of transportation regulation: pipeline (cf. federal public utilities regulation: gas pipeline),Economic Activity,liberal,dissent in opposite direction,judicial review (national level),,Constitution,"Article I, Section 8, Paragraph 3 (interstate commerce clause)",,RHJackson,HLBlack,first vote on issue/legal provision,5,4,FMVinson,FMVinson,voted with majority or plurality,justice wrote no opinion,liberal,majority,,
